Event,Key/Mouse,Timestamp
MouseMove,"Move to (440, 547)",7.480106
MouseMove,"Move to (440, 546)",7.485092
MouseMove,"Move to (440, 544)",7.493216
MouseMove,"Move to (442, 542)",7.505611
MouseMove,"Move to (445, 542)",7.512781
MouseMove,"Move to (447, 541)",7.521245
MouseMove,"Move to (450, 540)",7.529071
MouseMove,"Move to (452, 539)",7.535323
MouseMove,"Move to (454, 539)",7.543069
MouseMove,"Move to (453, 539)",7.617066
MouseMove,"Move to (450, 539)",7.624185
MouseMove,"Move to (447, 539)",7.63157
MouseMove,"Move to (441, 539)",7.640965
MouseMove,"Move to (433, 540)",7.649866
MouseMove,"Move to (424, 541)",7.656177
MouseMove,"Move to (416, 543)",7.665058
MouseMove,"Move to (407, 544)",7.672896
MouseMove,"Move to (400, 544)",7.681256
MouseMove,"Move to (395, 545)",7.689157
MouseMove,"Move to (391, 545)",7.695425
MouseMove,"Move to (389, 545)",7.703933
MouseMove,"Move to (388, 545)",7.713454
MouseMove,"Move to (387, 546)",7.825511
MouseMove,"Move to (386, 546)",7.833323
MouseMove,"Move to (385, 547)",7.839846
MouseMove,"Move to (383, 547)",7.849059
MouseMove,"Move to (380, 548)",7.856854
MouseMove,"Move to (378, 548)",7.862215
MouseMove,"Move to (375, 548)",7.873657
MouseMove,"Move to (371, 549)",7.881613
MouseMove,"Move to (367, 550)",7.888452
MouseMove,"Move to (362, 550)",7.897854
MouseMove,"Move to (357, 551)",7.90511
MouseMove,"Move to (352, 551)",7.912889
MouseMove,"Move to (346, 552)",7.921047
MouseMove,"Move to (343, 552)",7.929176
MouseMove,"Move to (339, 552)",7.936288
MouseMove,"Move to (336, 553)",7.943322
MouseMove,"Move to (334, 553)",7.950207
MouseMove,"Move to (333, 553)",7.959831
MouseMove,"Move to (330, 554)",7.967674
MouseMove,"Move to (327, 554)",7.971103
MouseMove,"Move to (325, 555)",7.985049
MouseMove,"Move to (322, 555)",7.99316
MouseMove,"Move to (318, 556)",8.000587
MouseMove,"Move to (316, 556)",8.008811
MouseMove,"Move to (313, 556)",8.014264
MouseMove,"Move to (310, 556)",8.020176
MouseMove,"Move to (309, 556)",8.033137
MouseMove,"Move to (307, 557)",8.040844
MouseMove,"Move to (305, 557)",8.047505
MouseMove,"Move to (305, 557)",8.054475
KeyPress,Key.space,8.110312
MouseMove,"Move to (304, 557)",8.311242
MouseMove,"Move to (303, 557)",8.381274
KeyPress,Key.space,8.463743
MouseMove,"Move to (302, 557)",8.811792
MouseMove,"Move to (302, 557)",8.825243
MouseMove,"Move to (301, 557)",8.832374
MouseMove,"Move to (299, 558)",8.840892
MouseMove,"Move to (298, 558)",8.849805
MouseMove,"Move to (296, 559)",8.857334
MouseMove,"Move to (294, 560)",8.865526
MouseMove,"Move to (293, 560)",8.873657
MouseMove,"Move to (292, 560)",8.881564
MouseMove,"Move to (291, 560)",8.889614
MouseMove,"Move to (959, 553)",8.905623
MouseMove,"Move to (959, 553)",9.005632
MouseMove,"Move to (959, 552)",9.012629
MouseMove,"Move to (959, 551)",9.020135
MouseMove,"Move to (959, 549)",9.030098
MouseMove,"Move to (960, 548)",9.042421
MouseMove,"Move to (960, 547)",9.049531
MouseMove,"Move to (961, 546)",9.056114
MouseMove,"Move to (962, 545)",9.063988
MouseMove,"Move to (963, 545)",9.072054
MouseMove,"Move to (964, 545)",9.081632
MouseMove,"Move to (966, 545)",9.088683
MouseMove,"Move to (967, 545)",9.097497
MouseMove,"Move to (968, 545)",9.105046
MouseMove,"Move to (969, 545)",9.112051
MouseMove,"Move to (969, 545)",9.119762
MouseMove,"Move to (970, 545)",9.124035
MouseMove,"Move to (970, 545)",9.136968
MouseMove,"Move to (970, 545)",9.144673
KeyPress,d,9.151627
MouseMove,"Move to (970, 546)",9.151627
MouseMove,"Move to (970, 547)",9.160156
MouseMove,"Move to (970, 548)",9.168543
MouseMove,"Move to (969, 549)",9.173491
MouseMove,"Move to (968, 550)",9.180162
MouseMove,"Move to (966, 552)",9.193762
MouseMove,"Move to (965, 553)",9.20131
MouseMove,"Move to (964, 554)",9.210252
MouseMove,"Move to (961, 555)",9.217666
MouseMove,"Move to (959, 555)",9.224876
MouseMove,"Move to (958, 556)",9.230088
MouseMove,"Move to (956, 556)",9.24119
MouseMove,"Move to (955, 557)",9.24914
MouseMove,"Move to (955, 557)",9.321279
MouseMove,"Move to (958, 557)",9.329586
MouseMove,"Move to (967, 555)",9.336544
MouseMove,"Move to (982, 553)",9.345327
MouseMove,"Move to (1005, 553)",9.349911
MouseMove,"Move to (1042, 553)",9.361335
MouseMove,"Move to (1097, 553)",9.368731
MouseMove,"Move to (1161, 553)",9.374749
MouseMove,"Move to (1228, 553)",9.385432
MouseMove,"Move to (1296, 553)",9.393591
MouseMove,"Move to (1357, 553)",9.400709
MouseMove,"Move to (1402, 551)",9.409712
MouseMove,"Move to (1434, 547)",9.416637
MouseMove,"Move to (1451, 545)",9.425371
MouseMove,"Move to (1458, 543)",9.434198
MouseMove,"Move to (1460, 543)",9.449858
MouseMove,"Move to (1461, 543)",9.457261
MouseMove,"Move to (1461, 542)",9.463836
MouseMove,"Move to (1459, 541)",9.470766
MouseMove,"Move to (1455, 541)",9.479991
MouseMove,"Move to (1450, 541)",9.48924
MouseMove,"Move to (1445, 541)",9.491934
MouseMove,"Move to (1440, 541)",9.505082
MouseMove,"Move to (1436, 541)",9.512719
MouseMove,"Move to (1433, 541)",9.52011
MouseMove,"Move to (1429, 541)",9.526849
MouseMove,"Move to (1426, 541)",9.53549
MouseMove,"Move to (1425, 541)",9.540466
MouseMove,"Move to (1423, 541)",9.550094
MouseMove,"Move to (1423, 541)",9.599876
MouseMove,"Move to (1425, 540)",9.60926
MouseMove,"Move to (1430, 539)",9.617365
MouseMove,"Move to (1437, 537)",9.624686
MouseMove,"Move to (1446, 537)",9.633311
MouseMove,"Move to (1456, 535)",9.64065
MouseMove,"Move to (1466, 534)",9.649512
MouseMove,"Move to (1478, 534)",9.656844
MouseMove,"Move to (1490, 534)",9.665199
MouseMove,"Move to (1500, 534)",9.673616
MouseMove,"Move to (1508, 534)",9.681326
MouseMove,"Move to (1513, 534)",9.687281
MouseMove,"Move to (1516, 534)",9.694506
MouseMove,"Move to (1517, 534)",9.85358
MouseMove,"Move to (1518, 534)",9.860162
MouseMove,"Move to (1519, 534)",9.87353
MouseMove,"Move to (1520, 534)",9.881245
MouseMove,"Move to (1520, 533)",9.888484
MouseMove,"Move to (1520, 533)",10.012769
MouseMove,"Move to (1515, 533)",10.020157
MouseMove,"Move to (1508, 533)",10.033289
MouseMove,"Move to (1498, 533)",10.040579
MouseMove,"Move to (1485, 533)",10.049135
MouseMove,"Move to (1473, 533)",10.056939
MouseMove,"Move to (1460, 533)",10.064799
MouseMove,"Move to (1448, 533)",10.073458
MouseMove,"Move to (1440, 533)",10.080776
MouseMove,"Move to (1433, 533)",10.089042
MouseMove,"Move to (1429, 533)",10.096807
MouseMove,"Move to (1428, 533)",10.144268
MouseMove,"Move to (1428, 532)",10.160083
MouseMove,"Move to (1430, 531)",10.167026
MouseMove,"Move to (1437, 529)",10.173674
MouseMove,"Move to (1449, 527)",10.181556
MouseMove,"Move to (1465, 527)",10.193555
MouseMove,"Move to (1488, 527)",10.201564
MouseMove,"Move to (1518, 527)",10.208687
MouseMove,"Move to (1549, 527)",10.214749
MouseMove,"Move to (1580, 527)",10.221588
MouseMove,"Move to (1608, 528)",10.229837
MouseMove,"Move to (1630, 530)",10.24115
MouseMove,"Move to (973, 554)",10.248528
MouseMove,"Move to (980, 554)",10.25544
MouseMove,"Move to (983, 555)",10.329287
MouseMove,"Move to (984, 555)",10.533647
MouseMove,"Move to (985, 555)",10.553831
MouseMove,"Move to (986, 555)",10.560782
MouseMove,"Move to (986, 555)",10.569998
MouseMove,"Move to (987, 555)",10.576969
MouseMove,"Move to (988, 555)",10.584752
MouseMove,"Move to (991, 556)",10.593213
MouseMove,"Move to (994, 556)",10.601168
MouseMove,"Move to (996, 557)",10.60991
MouseMove,"Move to (997, 557)",10.617589
MouseMove,"Move to (999, 557)",10.625242
MouseMove,"Move to (1000, 557)",10.632659
MouseMove,"Move to (1001, 557)",10.665233
MouseMove,"Move to (1002, 557)",10.6802
MouseMove,"Move to (1003, 557)",10.693582
MouseMove,"Move to (1003, 558)",10.721337
MouseMove,"Move to (1004, 559)",10.763659
MouseMove,"Move to (1004, 560)",10.805051
MouseMove,"Move to (1004, 560)",10.824866
MouseMove,"Move to (1004, 561)",10.831928
MouseMove,"Move to (1004, 562)",10.849045
KeyPress,Key.space,10.88559
MouseMove,"Move to (1005, 562)",11.012538
MouseMove,"Move to (1005, 562)",11.032856
KeyPress,Key.space,11.589185
MouseMove,"Move to (1005, 562)",12.185494
MouseMove,"Move to (1005, 562)",12.208648
MouseMove,"Move to (1004, 562)",12.221733
KeyPress,Key.space,12.229902
MouseMove,"Move to (1004, 562)",12.233918
MouseMove,"Move to (1003, 562)",12.241358
MouseMove,"Move to (1002, 562)",12.249333
MouseMove,"Move to (1001, 562)",12.256355
MouseMove,"Move to (1001, 562)",12.26359
MouseMove,"Move to (1000, 562)",12.272844
MouseMove,"Move to (999, 562)",12.280136
MouseMove,"Move to (998, 562)",12.289633
MouseMove,"Move to (997, 562)",12.297502
MouseMove,"Move to (996, 562)",12.30417
MouseMove,"Move to (996, 562)",12.311497
MouseMove,"Move to (995, 562)",12.319858
MouseMove,"Move to (994, 562)",12.325456
MouseMove,"Move to (993, 562)",12.333235
MouseMove,"Move to (992, 562)",12.340117
MouseMove,"Move to (991, 562)",12.352741
MouseMove,"Move to (991, 562)",12.360231
MouseMove,"Move to (989, 562)",12.366309
MouseMove,"Move to (987, 562)",12.374042
MouseMove,"Move to (986, 562)",12.384442
MouseMove,"Move to (984, 562)",12.390193
MouseMove,"Move to (981, 563)",12.401579
MouseMove,"Move to (979, 563)",12.407875
MouseMove,"Move to (976, 563)",12.414927
MouseMove,"Move to (972, 564)",12.421852
MouseMove,"Move to (968, 564)",12.429958
MouseMove,"Move to (965, 564)",12.440201
MouseMove,"Move to (960, 565)",12.442739
MouseMove,"Move to (956, 565)",12.456642
MouseMove,"Move to (952, 566)",12.465046
MouseMove,"Move to (949, 566)",12.473592
MouseMove,"Move to (947, 566)",12.479993
MouseMove,"Move to (943, 567)",12.488062
MouseMove,"Move to (940, 567)",12.494231
MouseMove,"Move to (937, 568)",12.499827
MouseMove,"Move to (935, 568)",12.512113
MouseMove,"Move to (932, 568)",12.520187
MouseMove,"Move to (929, 568)",12.526873
MouseMove,"Move to (927, 569)",12.533067
MouseMove,"Move to (924, 569)",12.539986
MouseMove,"Move to (921, 569)",12.5534
MouseMove,"Move to (919, 569)",12.561151
MouseMove,"Move to (917, 570)",12.567405
MouseMove,"Move to (914, 570)",12.575047
MouseMove,"Move to (913, 570)",12.581673
MouseMove,"Move to (911, 570)",12.590286
MouseMove,"Move to (909, 570)",12.600035
MouseMove,"Move to (908, 570)",12.609518
MouseMove,"Move to (906, 570)",12.616226
MouseMove,"Move to (904, 570)",12.623385
MouseMove,"Move to (901, 570)",12.630002
MouseMove,"Move to (898, 570)",12.640113
MouseMove,"Move to (896, 570)",12.644038
MouseMove,"Move to (893, 570)",12.657527
MouseMove,"Move to (889, 570)",12.664969
MouseMove,"Move to (885, 570)",12.672983
MouseMove,"Move to (883, 570)",12.680241
MouseMove,"Move to (879, 570)",12.685642
MouseMove,"Move to (876, 570)",12.692517
MouseMove,"Move to (874, 570)",12.700085
MouseMove,"Move to (871, 570)",12.713088
MouseMove,"Move to (869, 570)",12.721079
MouseMove,"Move to (867, 570)",12.727709
MouseMove,"Move to (864, 570)",12.734779
MouseMove,"Move to (861, 570)",12.741426
MouseMove,"Move to (859, 570)",12.750092
MouseMove,"Move to (855, 570)",12.759887
MouseMove,"Move to (850, 570)",12.770242
MouseMove,"Move to (843, 570)",12.776324
MouseMove,"Move to (835, 570)",12.783345
MouseMove,"Move to (825, 570)",12.790605
MouseMove,"Move to (815, 571)",12.800151
MouseMove,"Move to (804, 573)",12.804672
MouseMove,"Move to (793, 574)",12.817232
MouseMove,"Move to (784, 574)",12.825298
MouseMove,"Move to (776, 575)",12.83175
MouseMove,"Move to (767, 575)",12.839928
MouseMove,"Move to (757, 577)",12.846025
MouseMove,"Move to (747, 577)",12.85244
MouseMove,"Move to (737, 578)",12.860688
MouseMove,"Move to (727, 578)",12.873289
MouseMove,"Move to (715, 578)",12.880785
MouseMove,"Move to (702, 578)",12.887459
MouseMove,"Move to (690, 578)",12.894622
MouseMove,"Move to (678, 578)",12.901024
MouseMove,"Move to (667, 578)",12.910399
MouseMove,"Move to (655, 578)",12.919937
MouseMove,"Move to (642, 578)",12.929055
MouseMove,"Move to (629, 578)",12.935871
MouseMove,"Move to (617, 578)",12.942938
MouseMove,"Move to (605, 578)",12.950273
MouseMove,"Move to (593, 576)",12.95975
MouseMove,"Move to (585, 576)",12.967087
MouseMove,"Move to (578, 576)",12.976897
MouseMove,"Move to (573, 576)",12.984702
MouseMove,"Move to (568, 576)",12.992866
MouseMove,"Move to (564, 576)",12.999884
MouseMove,"Move to (561, 576)",13.005131
MouseMove,"Move to (559, 576)",13.012058
MouseMove,"Move to (557, 576)",13.020222
MouseMove,"Move to (556, 576)",13.033007
KeyPress,Key.space,13.039748
MouseMove,"Move to (556, 576)",13.040722
MouseMove,"Move to (554, 576)",13.046784
MouseMove,"Move to (553, 576)",13.053807
MouseMove,"Move to (551, 576)",13.06062
MouseMove,"Move to (548, 576)",13.072672
MouseMove,"Move to (545, 576)",13.08112
MouseMove,"Move to (539, 576)",13.089062
MouseMove,"Move to (532, 577)",13.095451
MouseMove,"Move to (522, 580)",13.102396
MouseMove,"Move to (509, 581)",13.112994
MouseMove,"Move to (492, 583)",13.120041
MouseMove,"Move to (474, 583)",13.123092
MouseMove,"Move to (456, 583)",13.137116
MouseMove,"Move to (439, 583)",13.144521
MouseMove,"Move to (423, 583)",13.151589
MouseMove,"Move to (406, 583)",13.16
MouseMove,"Move to (391, 582)",13.164719
MouseMove,"Move to (379, 581)",13.175445
MouseMove,"Move to (371, 580)",13.179974
MouseMove,"Move to (364, 579)",13.193152
MouseMove,"Move to (358, 579)",13.200157
MouseMove,"Move to (355, 578)",13.206754
MouseMove,"Move to (352, 578)",13.214014
MouseMove,"Move to (349, 577)",13.221123
MouseMove,"Move to (346, 575)",13.229827
MouseMove,"Move to (342, 572)",13.241614
MouseMove,"Move to (339, 568)",13.248612
MouseMove,"Move to (338, 565)",13.256345
KeyPress,a,13.484643
MouseMove,"Move to (337, 564)",13.567526
MouseMove,"Move to (337, 564)",13.574933
MouseMove,"Move to (335, 564)",13.582102
MouseMove,"Move to (332, 564)",13.58994
MouseMove,"Move to (327, 564)",13.600223
MouseMove,"Move to (317, 567)",13.609465
MouseMove,"Move to (307, 570)",13.616891
MouseMove,"Move to (304, 571)",13.624737
MouseMove,"Move to (304, 571)",13.630128
MouseMove,"Move to (305, 571)",13.640047
MouseMove,"Move to (305, 571)",13.643844
MouseMove,"Move to (305, 571)",13.657419
MouseMove,"Move to (305, 570)",13.664966
MouseMove,"Move to (305, 570)",13.679956
MouseMove,"Move to (305, 569)",13.685835
MouseMove,"Move to (305, 568)",13.693032
MouseMove,"Move to (305, 567)",13.713042
MouseMove,"Move to (305, 567)",13.721159
MouseMove,"Move to (305, 566)",13.729228
KeyPress,Key.space,13.87267
KeyPress,a,14.000079
MouseMove,"Move to (305, 566)",14.24784
MouseMove,"Move to (304, 566)",14.254979
MouseMove,"Move to (303, 566)",14.26223
MouseMove,"Move to (303, 566)",14.282577
MouseMove,"Move to (302, 566)",14.289999
MouseMove,"Move to (301, 566)",14.297041
MouseMove,"Move to (300, 566)",14.312762
MouseMove,"Move to (300, 566)",14.329585
KeyPress,a,14.518924
KeyPress,a,14.546613
MouseMove,"Move to (299, 566)",14.56841
MouseMove,"Move to (298, 566)",14.577099
MouseMove,"Move to (298, 566)",14.585201
KeyPress,a,14.5892
MouseMove,"Move to (296, 566)",14.593856
MouseMove,"Move to (293, 566)",14.599967
MouseMove,"Move to (291, 566)",14.609831
MouseMove,"Move to (955, 553)",14.617694
MouseMove,"Move to (950, 553)",14.62021
KeyPress,a,14.628319
MouseMove,"Move to (943, 553)",14.632798
MouseMove,"Move to (934, 553)",14.640164
MouseMove,"Move to (926, 553)",14.645998
KeyPress,a,14.650789
MouseMove,"Move to (918, 553)",14.650789
KeyPress,Key.space,14.660259
MouseMove,"Move to (909, 553)",14.660259
MouseMove,"Move to (902, 553)",14.671294
MouseMove,"Move to (897, 553)",14.680725
MouseMove,"Move to (895, 553)",14.686713
MouseMove,"Move to (893, 552)",14.761371
MouseMove,"Move to (893, 551)",14.777436
MouseMove,"Move to (893, 551)",14.78484
MouseMove,"Move to (893, 550)",14.791295
MouseMove,"Move to (893, 549)",14.799927
MouseMove,"Move to (893, 549)",14.80998
MouseMove,"Move to (894, 549)",14.817687
MouseMove,"Move to (895, 548)",14.819975
MouseMove,"Move to (896, 547)",14.832025
MouseMove,"Move to (898, 546)",14.840396
MouseMove,"Move to (901, 546)",14.846093
MouseMove,"Move to (904, 545)",14.853227
MouseMove,"Move to (908, 544)",14.85985
MouseMove,"Move to (912, 544)",14.873167
MouseMove,"Move to (915, 543)",14.88006
MouseMove,"Move to (917, 543)",14.887214
MouseMove,"Move to (919, 543)",14.96017
MouseMove,"Move to (920, 543)",14.991107
MouseMove,"Move to (921, 543)",15.00027
MouseMove,"Move to (921, 543)",15.008409
MouseMove,"Move to (924, 543)",15.017545
MouseMove,"Move to (927, 544)",15.025358
MouseMove,"Move to (933, 545)",15.036233
MouseMove,"Move to (940, 548)",15.041032
MouseMove,"Move to (950, 549)",15.048234
MouseMove,"Move to (962, 552)",15.057263
MouseMove,"Move to (976, 554)",15.061396
MouseMove,"Move to (989, 556)",15.06983
MouseMove,"Move to (1003, 558)",15.081065
MouseMove,"Move to (1016, 561)",15.088405
MouseMove,"Move to (1025, 562)",15.094944
MouseMove,"Move to (1032, 563)",15.102051
MouseMove,"Move to (1036, 564)",15.109776
MouseMove,"Move to (1037, 564)",15.310709
MouseMove,"Move to (1039, 564)",15.319829
MouseMove,"Move to (1040, 564)",15.32955
MouseMove,"Move to (1040, 564)",15.332716
MouseMove,"Move to (1041, 564)",15.344903
MouseMove,"Move to (1042, 564)",15.352711
MouseMove,"Move to (1043, 564)",15.360002
MouseMove,"Move to (1045, 564)",15.366737
MouseMove,"Move to (1048, 564)",15.376174
MouseMove,"Move to (1050, 564)",15.380314
MouseMove,"Move to (1054, 564)",15.393195
MouseMove,"Move to (1059, 564)",15.400455
MouseMove,"Move to (1064, 564)",15.407458
MouseMove,"Move to (1071, 564)",15.415415
MouseMove,"Move to (1078, 564)",15.422606
MouseMove,"Move to (1086, 564)",15.430066
MouseMove,"Move to (1095, 564)",15.439908
MouseMove,"Move to (1103, 564)",15.449066
MouseMove,"Move to (1110, 564)",15.456516
MouseMove,"Move to (1117, 564)",15.463087
MouseMove,"Move to (1123, 564)",15.471322
MouseMove,"Move to (1130, 564)",15.480239
MouseMove,"Move to (1136, 566)",15.483838
MouseMove,"Move to (1141, 566)",15.497415
MouseMove,"Move to (1144, 566)",15.504688
MouseMove,"Move to (1148, 566)",15.513141
MouseMove,"Move to (1151, 566)",15.519765
MouseMove,"Move to (1154, 566)",15.526513
MouseMove,"Move to (1155, 566)",15.533429
MouseMove,"Move to (1156, 566)",15.539814
MouseMove,"Move to (1157, 566)",15.560572
MouseMove,"Move to (1157, 566)",15.576271
MouseMove,"Move to (1158, 566)",15.581272
MouseMove,"Move to (1159, 566)",15.590637
MouseMove,"Move to (1159, 566)",15.59994
MouseMove,"Move to (1161, 566)",15.609648
MouseMove,"Move to (1164, 566)",15.615783
MouseMove,"Move to (1167, 565)",15.622971
MouseMove,"Move to (1171, 564)",15.629838
MouseMove,"Move to (1176, 564)",15.639992
MouseMove,"Move to (1183, 563)",15.644542
MouseMove,"Move to (1190, 561)",15.657456
MouseMove,"Move to (1197, 561)",15.665895
MouseMove,"Move to (1206, 561)",15.671755
MouseMove,"Move to (1212, 561)",15.680465
MouseMove,"Move to (1221, 561)",15.68516
MouseMove,"Move to (1228, 561)",15.692443
MouseMove,"Move to (1234, 561)",15.700044
MouseMove,"Move to (1241, 561)",15.713306
MouseMove,"Move to (1246, 561)",15.721492
MouseMove,"Move to (1250, 561)",15.726927
MouseMove,"Move to (1253, 561)",15.733837
MouseMove,"Move to (1254, 561)",15.740821
MouseMove,"Move to (1256, 561)",15.749992
MouseMove,"Move to (1257, 561)",15.768568
MouseMove,"Move to (1257, 561)",15.785563
MouseMove,"Move to (1258, 561)",15.793005
MouseMove,"Move to (1259, 561)",15.800253
MouseMove,"Move to (1260, 561)",15.805576
MouseMove,"Move to (1261, 561)",15.817286
MouseMove,"Move to (1263, 561)",15.824327
MouseMove,"Move to (1264, 561)",15.832715
MouseMove,"Move to (1266, 561)",15.840196
MouseMove,"Move to (1269, 561)",15.845622
MouseMove,"Move to (1271, 561)",15.856503
MouseMove,"Move to (1274, 561)",15.865487
MouseMove,"Move to (1277, 561)",15.872713
MouseMove,"Move to (1280, 560)",15.880381
MouseMove,"Move to (1283, 560)",15.888171
MouseMove,"Move to (1286, 560)",15.894149
MouseMove,"Move to (1288, 560)",15.901668
MouseMove,"Move to (1290, 560)",15.910387
MouseMove,"Move to (1293, 559)",15.921379
MouseMove,"Move to (1294, 559)",15.928945
MouseMove,"Move to (1297, 559)",15.935262
MouseMove,"Move to (1300, 559)",15.943179
MouseMove,"Move to (1303, 559)",15.949928
MouseMove,"Move to (1307, 559)",15.960208
MouseMove,"Move to (1312, 559)",15.96975
MouseMove,"Move to (1321, 559)",15.977077
MouseMove,"Move to (1329, 559)",15.983696
MouseMove,"Move to (1339, 559)",15.99095
MouseMove,"Move to (1349, 560)",16.001434
MouseMove,"Move to (1361, 560)",16.00477
MouseMove,"Move to (1373, 561)",16.013183
MouseMove,"Move to (1384, 561)",16.025453
MouseMove,"Move to (1394, 561)",16.033117
MouseMove,"Move to (1403, 561)",16.040525
MouseMove,"Move to (1416, 561)",16.081171
